역시 일베구더기 모자리들은,1
주예지 생각이 대한민국 여자들 생각일까 두렵다 뒤지게패고싶은 밤이다,1
발기부전 냉동자지 에,1
니애미 김정은 후장빨이년 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
저말이 틀렸냐고 대깨문들아 팩트로맞으니 아프니,1
가세연에도 나오던데 좌빨 강사면 절대 안 나가지,1
갱북도 홍어잠식 많이됐음,1
니말대로 천한직업이야말로,1
"알겠다이기ㅋㅋ 딱 채찍쳐맞는거 좋아하는 한국식 마인드네. 노예마인드. 조금만 성공한 사람이 뭐라하면 똥오줌 못가리고 찬양하기 바쁘노. 씨발 유명해지면 똥을싸도 박수를 쳐준다던데 정말이구나...ㅎ 손주은 영상 다시 한번 더 보길바란다. ㅂㅅ같은 개똥철학이나 읊어대면서 어린십대들한테 창녀운운하는게 좋게보이는지.. 그리고 그영상보면 학생 뺨싸대기 때리는것도 나옴. 편집해서 영상은 안나오고 소리만 나오는부분.. 그런것들은 현실능욕이라고 단순히 치부할 것들이 아님. 인간 쓰레기들이나 할법한 말이고 행동이지. 손돼지새끼 인성은 예전부터 유명했음. 어린애들 상대로도 감정조절 못해서 싸대기때리는건 예사고, 잠깐 꿈뻑 조는 학생한테 ""넌 삼수나 해, 이새끼야!"" 라는 식의 폭언도 일삼았었음. 강사는 수업 가르치는거나 잘가르치면 될것이지, 언어적으로든 신체적으로 폭력을 일삼는다면 그건 인간쓰레기지. 미국이었으면 깜빵갔을일이다.",1
어제 야간작업까지하고 술쳐먹고 곯아떨어진듯ㅋㅋㅋ,1
응 페미년 자국이라고 나누는 너가 인종차별주의자다,1
이새끼 백퍼 보배분탕이네 ㅋㅋ 내가 말이 많으면 논리로 반박해 시발년아 어서 좆거렁뱅이새끼가 최저시급타령이여,1
그냥 병신 프로그램,1
같은 자국민이 아니니까 좆도 하루한끼 먹이고 하루종일 일시키고 개구리에 돌멩이 던지듯 쌍놈들 대가리에 돌던지고 여종들 돌림빵해도 양심의 가책을 받지않을수있는거임.,1
머가리 용량 다차서 트져 뿟노?,1
하여간 흉기 언플 존나함. 이제 안먹히지 자국민이 호구도 아니고,1
병신새끼 지 이야기 쳐하고 자빠졌네.,1
그런말 하는 너도 결국 당해보면 그딴소리 하지도 못할걸?,1
가만히 좀 있지 왜 얘기해서 통까흥 알고리즘 가동했네 씨발,1
혐세의 한국외대 나온 성제준 엄청 무시하던데 (지는 삼수지만 서울대라서 이해는 함)같은 중경외시 주예지 겁나 까겠노ㅋㅋ,1
ㄴㄷ 정규재 신의한수 안정권 좌좀빨갱이 홍어새끼,1
"정상이 어딨노 다 본성은 미친 마음이지. 근데 깨달은게 본성을 거스르고 반대로 나아가는게 인생인거 같더라. 본성대로 살면 좃같아짐,, 특히 같이 살면.., 여튼 감사.",1
지랄도 풍년일세~~,1
내가 173에 저러고 다니는데 시발미안하다 이기..,1
와 난 55인치인가 그거 이번에 사면서 와이프보고 큰티비를 모하러 사노 했거든 어차피 테블릿 많이 쓰니깐 75면 존나크것다 진짜ㅋㅋㅋㅋ,1
고뱃은 진도 다 뺀후 하는게 정섯임적어도 키스는 하고 고백해 아다새끼들아,1
기술직 폄하자체가 병신아 차라리 공장간다고 하지빙신아,1
시발년이네남친 잇냐?,1
의대생인데 의대교수님들이 항상 강조하시는게 `인성`보다는 `실력`이다. 왜 그런지 아냐??아무리 사명감이 투철하고 배려심이 깊어도 실력 후달려서 매스질 잘못하고 오진 한 번 하면 사람 죽는거야. 우리나라 인간들이 얼마나 열등감에 찌들어있는지 알 수 있는게 그 분야에 종사하는 전문가들의 견해따윈 개무시하고 그저 지들한테 쉬운 도덕적 잣대로 남들을 흠집내고 까내리는게 요즘 대한민국 풍조임. 참 개탄스럽다. 아 맞다 문재인 씨발개새끼.,1
레알 둘다 병신.. 근데 안물어보고 멋대로 해버리는 인간들은 상종안하는게 답이다.,1
보고느낀것레미본야스키 사진씹간지최홍만 브록 경기존나기대햇엇는데 김민순가누구로 대체대서 노무아쉬었던기억홍만이 타이슨은언제만낫누,1
저세끼들이 어떻게 무너지고 남은 인생과 주변이 끝장 나는지 꼭 지켜본다.시발,1
쪽본은 이대로 쭈우욱 좟되길,1
신천지사람들은 치료안해준다고 발표하면되는데.. 개새끼들,1
개노답 대구,1
사기당하는거 유튭채널 개설하면 돈 존나게 벌듯,1
자기가 짠따다 싶으면 돈 많이 벌면 된다 나처럼,1
이래서 개독 개독 하는거군요,1
외조카들 존나 이뻐해주는 삼촌도 있다 이기얌.,1
막지무지 존나귀엽다 나 맨날보는데,1
ㅇㅈㅋㅋ 속으로는 ㅈㄴ게 찔리는일게이들인데,1
개독 일베 핑크탕 신천지가 싫어할 내용이네여,1
게이야 나랑 상황이 비슷하노 나도 개 좇같은놈 땜에 미치겠다 어쩌겠노 인생 길게 보면 이 순간도 곧 지나가겠지하고 맘 잡으면 또 씨발 좇같은새끼 죽이고 싶고 매일 반복이다 근데 별것도 아닌 병신땜에 내 중심이 흐트러지면 쪽팔리자나. 힘내자 소중한 가족이 한새끼땜에 분위기가 안좋으면 되겠노 항상 니가 젤 위다.,1
한때 한솥밥 먹던 진중권이 저 진영에서 잠시 이탈해 좌파새끼들 개소리하는거 저격하고 있으니까 저렇게 주목 받는거지 우파라고 무슨 아가리 닫고 있는 그런 상황 절대 아님,1
안동에 왜 가셨니껴?집이 안동이니껴?식사는 맛있게 했니껴안동에 마사지는 어떠니껴아 ㅅㅂ 한우 보고 한우먹으로 나가야겠다,1
김밥은 어느 나라 음식이노? ㅋㅋㅋㅋ 이 씨발년아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
전시라고 말했고 여럿이서 사람 병신만들기 쉽고 죽은자는 말이없다.내목숨을 위해서 기꺼히 엿같은 새끼에게 내 K2 소총으로 후장을 갈겨줄테다 그게 간부라고 해도 말이지간부새끼땜에 죽나 다르게죽나 죽는건 매한가지,1
조까셈 내 친구도 지능 솔직히 명수보다 ㅆㅎㅌㅊ데 돈 잘벌고 여자 잘사먹고 다님,1
그렇게 생명이 소중하면 덜 소중한 돈을 쳐 가져와놓고 그딴소리를 씨부리던지 ㅋㅋㅋ,1
"ㅆ선비들 많네. 저게 못할말도 아니고, 7등급이면 용접해야지..",1
뒤져라,1
음 근데 일게이들은 관계없자나. 결혼 안할거자나?,1
민주당 드루킹댓글조작알바 새끼들 정신 못차렸네~~~~!!!,1
그냥 길거리에서 돌로 때려죽여야...,1
이 새끼가 이 글에 나온 틀딱마인드네 딱 ㅋ,1
씨발새끼들......,1
짱깨유학생한테 들었는데 지들도 지네나라 식품 못믿어서 저러는거라카더라. 비닐포장되어있는것도 다 찢어서 만져보고 산다고함 ㅋㅋㅋㅋㅋㅋ,1
애초에 똥이 담겨있던 내장을 쳐먹는데누린내가 안날수가 잇냐 씹병신년아대충 쳐먹든가 아니면 락스로 빨아 쳐먹든가 병신년아ㅁㅈㅎ 놓고간다 리뷰충새끼한테 전해주라,1
왜 까면 안됨? 지금 조선시대임?,1
해머가 존나쎄고 나머진 쓰레기,1
웃고간다 병신아,1
보빨 ㅇㅂ,1
"저 년만 그런게 아니라, 일게이들도 평상시엔 저럼요.",1
걱정마 넌 암으로 안죽고 굶어 죽을거여,1
삽자루가 뭔 우파여 또라이인가,1
"핵융합로 완성! 발표를 못하는 이유>> 세계석유시장때문에... 미국주가곤두박질 중동은 거지나라로전락하고러시아는 다시 3개국으로쪼개짐 짱깨는 기름값요동 처서 개망함 일본은 지네가쓸 기름만 뽑아냄 한마디로핵융합로완성은 경제를 요동 치게만들고 새로운 경제구조를 만들게된다 그게 이반도놈들이이룬 성과다 헤헤,,",1
말 좆같이하는것보소 씨발련이 도끼로 대가리 두동강 내버릴까보다 십새꺄,1
"한국넘들 이중성이 머냐면, 지가 안당해보면 아주 옳은 소리 하는데, 지가 당하면 다른소리한다.ㅋ",1
흑수저로 태어 나면 부모는 자식에게 아무런것도 바라면 안되는게 맞음존나 못살게 태어나서 너는 성공해야 된다라는 말을 하는 부모 있으면그냥 호적파서 나와라니 인생은 가족에게 평생 호구가 될것임,1
그럼 꼽아 놓고 하면 좆질로 분수 가능?,1
그만 부들거려 노가다새끼들아,1
지랄 옆차기 중..,1
뭔거짓말븅신아,1
내 숏패딩은 캐구 칠리왁 사람들 은근 별로 없음. 다른 캐구는 존나 많은데,1
와 씨발 상상불허,1
쟤는 레알 ㅈ됨ㅋㅋ요즘같이 성관련 처벌 심하게하는때에죄질이 안좋아도 너무 안좋음제발 몇십년 감방에서 썩었음좋겠다,1
개소리 머엉,1
그게 왜그런줄 아냐 지금 그렇게 하다가는 좃되거등,1
따악 화산이었으면 천베인데하필 따알이네,1
물론 은혜의강 같은 멍청한집단은 욕먹어도 쌈. 욕 더먹어야됨,1
돈받고 짜고치면서 개소리는..,1
병신 니가해보든가,1
조센에 돈벌러 와서 조센 당하고 돌아간 외노들때문이지큰돈 벌면서 뒷다마 까는 똥남아 놈이나 노비마냥 돌리는 조선놈이나 둘다 똑같은 후진국 민도,1
ㅇㅇ 짱깨 유튜버들 어이없는 상황 컨텐츠가 유행임 주작성이 심해서 대부분 티가남 샷시점이 어쩌다 찍은 스냅샷이 아님,1
역시 도로위든 어디든 기운 안젛은 새끼는 걸러야되는게 진리인거 같다 ..,1
뭐가 레전든데 씹새야 ㅁㅈㅎ나 쳐먹어,1
존만한색기,1
질싸?,1
지랄 취업비자로 들어온 애들은 한국인이랑 임금 같음 ^^아빠회사 이제 외국인 안쓸꺼라고 존나 게으르다고참고로 토목회사임,1
씹벌레색기가 머라는거야..? ㅋㅋㅋ,1
아니 병신아내가 댓글 앞페이지에서 예지누나 이쁘냐고 물으니까 니가 니입으로 ㅈ같이 생겻다며? 왜 시비냐?그리고 좆같이 생긴 누나로 어떻게 딸잡냐?,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 부끄럽네 씹쌍규 저희 지역굽니다. 아주 개새끼죠 ㅋㅋㅋㅋ,1
조가튼 소리하고 있네 자살시도한 사람은 80프로이상 다시 자살시도 하는,1
닉이랑 짤 존나 귀엽노,1
그럼 뇌물현으로떰ㅅ냐?,1
응 경찰대 떡상 ㅅㄱ,1
씹세 안녕~~,1
아침에 위치알려주는거만큼 짜증나는일이 없음.개병신새끼들 주소를 주고 근처건물위치 알려줘도 어디냐고 전화꼭한다,1
주게이 크루수장 무시하노!!!,1
아니 일게이새끼들 200명만 비추찍어도 버티는데,1
중딩 같지 않은디? 그냥 쥐좆만한년 데려다 컨셉질 아녀?,1
"개,돼지들은 저런말이 지들에게 해당 안된단고 생각함.",1
2D여고생 젖탱이가 더 꼴림,1
법이 개젖같노 ㅋㅋㅋㅋ,1
진짜 주제 모르고 존나 나대네 ㅋㅋ,1
성형했냐? 눈깔이 다르네,1
병신이 가치높일시간에 그년 따른남자랑 앙 오빠하면서 질꺽질꺽 하응하응 거린다. 뭘 활용할 생각을 하니 ㅋㅋㅋㅋ 세상이 뭐 너에게 진취적으로 나아갈길을제시하는것같음? 그거 다 니 착각이다. 인생에 규칙은 없다. 니가 그렇게 생각하건 말건 니자유임.,1
노가다 힘들어서 못버티고 가는 사람들 많다 개병신아,1
개인적으로 궁금한게 일이 좆같거나 사람이 좆같으면 직장을 옮기는게 맞는거아니냐? 왜 자살을함? 자살할 용기보다 이직할용기가 쉬울꺼같은데...;,1
#NAME?,1
죄다 거지들 차,1
스타워즈 클론 전쟁 씨발년아,1
씨발넘들,1
게이애 침착하고,1
전라도 뺴먹지 마라... 요즘 좀 안쳐맞더니 간이 커져서 대한민국을 망치려 든다,1
불가능함 ㅋㅋㅋㅋ인건비싸니까 외국제조업체들이 잠깐 들리는거지지들잘나간다고 착각하는거고관광? ㅋㅋㅋㅋㅋㅋ 그걸로는 한계 전세계 정액받이들러리밖에안됨한국도좆도없는데 그러니 박정희가 뛰어난거다좆도아닌국가에서 산업국가로 뛰어넘은게그게 50년 당시 더 잘살던 베트남 필핀 태국 과의 클라스의차이지,1
주작무새들이 간과하는게 진짜 세상엔 별의별놈 다있음. 자기가 못봤다고 다 주작이 아니라 말이 안될거 같지만 저런일이 있을수 있다는 가능성을 열어둬야함.,1
정치병자틀딱ㅈㅎ,1
월세도 못 내는 놈한테 칼춤 한번 처주고 평생 깜빵에서 살려고 ㅋ,1
따면 개이득이이고 꼴면 세입자힌테 미안해서봐주게됨,1
외노자게이였노,1
정봉주 같은애가 국회의원을 했다는것만으로조선인 수준이 적나라하게 드러난거지,1
ㅇㅇ... 섹스가 의무적이 되는것..정말 힘든 일...동거는 진짜 해봐야한다.,1
문재앙 정권과의 커넥션을 찾는 수사처를 지맘대로 폐쇄하는 걸 말하는 거니까,1
모발이식 틀딱들이 하면 가끔 붓는 경우도 있긴 함,1
뭔개소리야 진짜 한국인 자체가 병신이라니까 남자든 여자든 틀린걸 개선시켜려는게 목적이 아니라 그걸 빌미삼아서 인격비하하고 우위에 서려는게 종특인데,1
조선놈이 미국시민권 재미교포한테 개기는거 보소. 너 영어 첨부터 다시 공부해야겠다. 그지같은 또라이야. 어디서 영어도 제대로 못읽으면서 선동질이야. ㅁㅈㅎ.,1
니엠착한불고기,1
행복회로 그만 돌려라 !! 문제인 옥바라지나 똑바로 하고,1
ㅁㅊㄴ ㅋㅋㅋ,1
채영보다 천배 이쁜데 채영을 갖다대노,1
등신새끼,1
청소기 시발 극혐이네 다이슨 미만 전부 짭,1
아 니미 첨 알았네이거 누가 갈켜준적도 없고..책에는 있었겠지만 오늘 첨 알았어,1
개독아 배워라~,1
말만 들어도 역겹다 아무리 세상이 살기좋아졌다지만 인간이라고 다같은 인간이 아님 ㅉㅉ,1
ㅋㅋㅋ 애쓴다 ㅉㅉ,1
다음 생에는 갓남으로 태어나라 갓남 찐 장애인으로,1
술이식기전 ㅂㅅ아,1
일베버러지들아,1
들어와 봤자 도와준 정치인 새기들 더 시끄러워짐,1
노령연금 무상진료 혜택보는 개돼지가 세금내는 우리보다 훨씬많아서 글쌔다,1
사표 던지면 빨갱이만 더 좋게 해주는 거잖아,1
병신새끼들 ㅋㅋ 조센은 뭐 깨끗한줄아네 짱퀴벌레랑 동급이면서,1
병신동네에서 알바나 하는 주제에 이런글 쓰면 뭐 되는 거 같냐너나 걔네나 똑같이 미개한 놈들이지,1
글쓴거 보면 ㅈㄴ 탐정도 아니고 공부해서 무슨 의미인지 맞춰야해. ㅅㅂ,1
형 50대 미시까지는 먹을수있다,1
"150,000만원 무식한 새끼는 ㅁㅈㅎ",1
서울 집값 씹창나면 탈조선감,1
저게 빅데이터를 활용한 관리다 어떻게 저런걸 사람이다 분류하겠냐? 야동이어도 파일이름에 근친 가슴 누나 봊이 이런거있으면 바로 컴퓨터가 걸러내는거고야동을저장해도 다른이름으로 해야함,1
자 이거 책임지셔야죠 캐삭빵 가자니까요 한국출판사 번역된거 인증으로 ㅋㅋ 겁나요? ㅋㅋ,1
메퇘지년들한테 놀아나지좀마라 저능아새끼야 재미도없고 존나 억지구만ㅁㅈㅎ,1
근데 저거 검색해보니까 일본에서 아이들이 밖에서 늦게까지 놀러다니지말라고 부모들이 지어낸 이야기노 ㅋㅋ 시발,1
저 정도면 취미로하는 새끼인듯,1
그러게... 요새 짱깨들이 일베에서 분탕을 존나 치는 듯,1
뚱녀는 좆을 진짜 닭다리 빨아먹듯이 빨음 정액도 잘먹음 그외엔 무쓸모,1
이게 맞지 시발 무슨 광고영상편집자도 아니고 유튜브 영상 편집인데 얼마나 개 씹 고급 영상 만든다고?... 돈 많이 벌면 시급 많이 줘야한다는 개 좆 논리는 어디서 튀어나왔지; 못배워먹은새끼,1
ㅈ까는 소리하네 ㅋㅋ 걔네가 하는 땜질이랑 노가다 김씨 땜질이랑 같냐고 니 말하는게 지잡대 까니까 지잡대 재학생이 의대생은 공부 잘하거든? 이거란 똑같은 소리임,1
편돌이주제에 ㅋㅋㅋㅋ ㅅㅂ 누굴 평가해 ㅅㅂ거,1
섹스,1
미국이 잘도 미개한 똥양인 반도새끼들을 51번째 주에 넣어주겠다ㅋㅋㅋㅋ한치앞도 못보는 병신 개돼지들 투성이에대표로 뽑은 새끼가 문재인ㅋㅋㅋ 수준ㅋㅋㅋㅋㅋㅋㅋㅋ,1
에휴...대구빡들....,1
"본인, 준틀딱이라 도저히 이해가 안가는데... 일종의 놀이문화 아닐까?... 펭수도 그렇고... 모르겠다",1
미국 나름 오래 살았는데 CC 근처에 가본적이 없어서 학비가 3500불 하는 학교가 미국에 있는 줄도 몰랐네 ㅅㅂ ㅋㅋ 컴칼다니면서 저러고 있으면 ㅆㅎㅌㅊ 인생인데 ㅋㅋ 그래도 차라리 한국에서 일베나 쳐하는 놈들은 돈이라도 안쓰지.,1
니 잘못인데 왜 좆같노... 이제부터라도 좋은 삶을 살도록 노력하면 되지,1
보내줄꺼 보내주고 이제 시작하는일에 더 집중하는게 맞지 뭘 ㅋㅋㅋ 시발,1
호남향우회들 열렬한 지지 남평문씨 북한홍어 좆재인,1
너는 지금 돈없는 대학생이 맥북쓰며 자 위질 하는걸 역겹게 보고 나서 나도 그런 사람이라고 단정짓고 나서,1
쓰레기들이 쓰레기통으로 자동 분리되었군,1
지 딸한테 혀넣는 놈도 있다는데 이것쯤이야,1
나도 아버지 원주세브란스 입원했을때근처 모텔에 며칠 투숙햇는데소리 들리더라... 햐..꼴리면서 뭔가 자괴감들고... 암튼 슬펏음 ㅅㅂ..,1
이국종도 지난번에 욕처먹을짓 했잖아이재명 탄원서 제출한거 ㅋㅋㅋ난 그거 보고 아 저분도 그짝이겠다싶었다,1
배성재 저놈이 저러니깐 더 이상하다.논란되는 애들 존나 칼같이 컷하네 ㅋㅋㅋㅋ,1
보증금 없다고 안주는 거지 주인 새끼들도 존나 많음돈 앞에선 다 거짓이고 눈탱이야 ㅋㅋ,1
넌 시발 뭐하는 새끼인데 여기서 이지랄이냐? 기술이나 배워라.,1
쓰레기들,1
아줌이 왜 좋냐?,1
쓰레기새끼들이다 진짜,1
국민들이 빡치면 어쩔건데?,1
대견 하긴 한데 젊음이 아깝다 이쁠때 꾸미고 즐기다 나이들어서 해도 되는데 얼굴 손 다 망가지고뭔가 비효율적으로 보이는,1
칼로 죽여야 살인이냐.. 주뎅이에 병균 쳐 넣고 돌아다니는건 세균전이라 생각이 든다.,1
파티는 무슨 옥탑방에서 가스렌지놓고 캔맥까면서 삼결삽처먹는게 파티냐 븅신새끼 파티는 클럽이나 호텔가서하는게 파티고 니새끼가하는건 궁상이다,1
제발 사형시켜라 좀,1
둘다 해당되는거지 지금의 신생아들이 30년 정도뒤에 현 3~40대 틀딱이된 정년퇴임자들의 연기금을 매꿔줘야하는데 인구절벽 때문에 그럴 가능성이 거의 없고 그거에 맞춰 법 개정이 될거야 이대로 가면 답이 없음지금부터 아끼지 않으면 시간이 흐리면 흐를수록 더 좆됨,1
좆급식부터 철딱서니 없는 20대 초반 여자들이,1
이제 버러지들 몰려와 신고하여 블라인드 만들겠죠. ㅠ,1
"이래서 스스로 걸리거든 ""죄인들이""~ㅎㅎㅎ 재미보고 털리고 그치~~~?",1
할말이 없노 ㅋㅋㅋㅋ 아이큐 두자릿수 예상한다,1
근데 안산이면 조선족한테 칼빵 맞기 좋은 동네 아님? ㄷㄷ 방검복 필수로 착용하고 다녀야겠네.,1
"조선의 천박한 의식은 바로 `공부`에 대한 개념 인식에 있다.조선에서 공부란, 말 그대로 공부를 위한 공부일 뿐. 국영수 시험쳐서 점수 매기는 `수험`을 공부라고 생각하는 아주 천박한 의식이다.용접을 하기 위해, 전기나 가스의 특성을 이해하고 금속의 성질을 터득하며 용접행위를 통해 생활에 유용한 여러 가치를 창출해 내는 그 모든 과정이 다 `공부`다.근데 정작 조선에서 공부를 잘한다는 사람들이 국영수 배워서 남들에게 유용한 도움을 주는게 뭐가 있냐?수험으로서 배운 국영수가 대체 사회와 공동체, 국가에 어떤 창의적이고 실용적인 도움이 되는거냐?저 여자강사처럼 기껏 수학 배워봤자 인류 발전을 위해서 쓰는게 아니라 그저 애들 수학 `점수` 높여주는데만 활용함. 그게 다임.정작 현실에 어떤 실용적으로 활용되는게 아니라 그저 시험의 `점수`만 높이려는게 이 천박한 조선의 공부다.이딴 썩어빠진 나라에 무슨 창의력이 있고, 기술 발전이 있고, 문화 발전이 있겠냐.그저 선진국들 시다바리나 하면서 평생 하청이나 받아 쳐먹고 살아야지.. ㅉㅉ",1
높은 수요로 인해 실력이 없고 사명감만 뛰어난 병신들만 의사로 남아있겠지.,1
근데 장난 농담 때리노 ㅅㅂ련아 표현 같은 소리 하고 있다 표현은 ㅅㅂ 에로DVD 작가한테 가서 표현배우고,1
태생자체가 천박한 전라도핏줄ㅜㅜ..굳이 여기까지와서 천성인 분탕질ㅜㅜ...여기온 전라도 새끼들은 맺힌게 많은듯ㅜㅜ,1
비싸게 판게 아니라 정가에 파는게 뭐가 문제냐? 게이는 무슨일 하길래? 지인한테 싸게 사려는 기생충 집단이 되지말고 이왕 같은가격이면 지인을 도와준다는 마음으로 사주는 리더 집단이 되어보자 가령 식당가서 사장이랑 친하니까 깍아달라 노가다 뛰는데 친하니까 일당좀 깍아서 해달라고 하는거나 마찬가지임. 친구는 자신의 일에 자부심을 갖고 일하는것 같은데 뒤에서 욕하진 말자 진심으로 대하면 언젠가는 다 돌려받는다 게이야,1
캡쳐잘했노 틀딱새끼들 스크롤캡쳐도못함 뇌가 풍화되서그런가 ㅇㅂ,1
좆문대도 잘만가더라 ㅋㅋ,1
걍 해본말인데 또 발기하노 ㄷㄷ,1
이거 니들이 운전면허 필기 시험볼때 공부 안하고 쳐봐서 그래시발 나는 공부 존나 해서 저런거 까지 아직도 기억한다,1
야임마 내친구 소방관인데 시골이라가 불안나고 맨날 대기중인데나이 서른중반에 월 세후 사백넘게가져간다등신들 뭣하러 사기업다니노잘릴 걱정없지 이제 국가직되면 혜택 개쩔지사기업 좃소 사장 직원 개새끼들아열심히 손발 잘리고 야근 좃빠지게 해가수출 많이해서 세금 많이내라내친구는 얼굴펴가 차도 벤츠 e300타고일도 개편하지소방관이 그렇게 꿀인줄 몰랐단다힘든척하는거 진짜 가끔이벤트라는데조선소 기타 제조업 사망사고비하면 워라벨 개쩐다고함좃소 대기업 직원들 평생 인생 갈아넣어라 ㅋ나도 소방관되어서 개꿀빨아야지,1
용접 좆같은거 맞잖아?용접이 세상 사람들 전부 하고싶은 꿀직장이냐?몸에 해로운 노동직이잖아? ㅋㅋ,1
벌레공무원 월급노예들보단 나라에도움됨ㅋㅋㅋㅋㅋㅋ,1
"댓글 중 ""선동 당해서 촞불든 개,돼지 홍어들도 단죄를 받아야 할 공범자들이다""에1000000000000000000000000000000000000000000000000000000000000000ㅂ!",1
"서비스 이용하는데 돈 내야하는건 당연한거고,그걸 포괄제로 받다가 가격인상요인이 많으니포괄안하고 개별로 받겠다는데 왜 지랄임?결국 배달료 이후 배달사업이 존나 커지고소비자는 집에서 대부분 사먹을 수 있게된게 팩트임.빠바 생기고 동네빵집 망했다 선동수준이네 븅신새끼",1
일본이 모든 음식의 기원한 곳이라고 한거 너잔아 씨발년아`,1
일단 니부터 접어 씹새야 일베는 내 마음의 고향이자 내 마음속 친구들임 그게 쉽게 끊어 지겠냐?,1
쟤들정 하나랑 결혼하기vs아다 메갈년이랑 결혼하기,1
삼성전자 부장으로 퇴사했는데 떡볶이 장사한다고?? 말이 됨? 글로벌 초대형 기업 디렉터급 출신이 퇴사했다고 할 일이 그것밖에 없냐 좃나 무능한가보네,1
감옥은 일게이가 간다...,1
하지만 웃긴건 진짜 사회주의 사회가 되면 저런 실력있고 착한 의사가 안 나온다는거지 ㅋㅋ 실력있는 의사가 안 나오거든 ㅋㅋ 유럽이 딱 끄짝이지 ㅋㅋ,1
무현이는 인권없는겨?,1
밍하니깐 좆성이 존나게 투자 하는거지 증설 증축하고?https://m.post.naver.com/viewer/postView.nhn?volumeNo=27068083&memberNo=11919328&vType=VERTICAL,1
검머외 외국인들 뮨재잉 찬양하는 인간들 많지않냐??? ㅎㅎㅎㅎ 뒤통수 거하게 쳐맞았네 ㅎㅎ,1
근데 그 막줄이 틀림. 남자 ㅅㅌㅊ가 소극적이잖아? 여자들이 존나 좋아함. 지만 보고 딴짓 안할것 같아서,1
물론 일부 입니다 씨바,1
개소리하면서 도망가지 말고 근거 가져와 씨발 새끼야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
"fetcherx 여기에 n번방 노예년들 종목별로 다있음 죄다 개씹좆중고딩년이 대부분이고 자1위, 몸에 좆집 암캐낙서쓰고 끝 오줌싸고 먹기 유두 쥐어뜯기 이게 다임그나마 10명중에 한두명 진짜 개좆꼴리게생긴 민짜라는게 꼴림포인트 똥베충들이 대부분 몰랐다는데 그게정상적임 딸칠거리조차안됨",1
안동은 타지 사람이 와서 잠깐이라도 살곳이 못된다 텃세가 진짜 상상도 못하고사람들 존나게 틱틱거리고 불친절하다 장사하는 새끼들도 손님한테 서비스마인드 이딴거 없음 이건 지들끼리도 다 인정하는거고;;;ㅋ인심좋다는 시장도 가면 호객행위 이런거 거의 없고가격 물어보면 안살거면서 왜 물어보냐고 짜증냄헬조센 씹선비 고장의 진수를 보여줌안동 특유의 좆같은 분위기 안살아보면 모름뭐 안동토박이 지들끼리는 집성촌 양반입네 자존심 가지고 잘사는거겠지권씨 류씨 비율 확실히 많고 인구 16만명밖에 안됨..말만 시지 개깡촌임,1
쑤레기들,1
베이비부머 전부 뒤져야 가능한 일이다 한국에선,1
개 븅신들 저래놓구선 반일? 불매? 아주 지랄들을 하세요반일은 뭐다? 정 신 병!!일본이 없었다면 한국이 지금 이 위치에 있을 수 있을것 같냐?모든 제품은 로열티 없이 배껴쓰고모든 기술은 불법채류라도 해서 배워오고모든 스포츠 경기의 목표는 일본을 꺾는다는 단 한가지를 목표로 하고잘 생각해 봐라. 한국인이 정말 감사해야 할 것은 일본이라는 나라가 아무 탈없이 한국 옆에 있어주었기 때문이다.그것도 세계 수위의 선진국으로 한국 옆에 있어주었기 때문이다.명심해라. 일본은 우리가 받아야할게 있는 나라가 아니라 우리가 마음대로배껴쓰고 훔쳐쓰고 한 것들을 갚아야 할 나라라는 것을,1
피싸개새끼들 인권을 왜챙겨?? 니 메갈하냐?,1
이민을 씨발 갈수있는 새끼는 이미 해외에 집사놨지,1
동성애 똥꼬충들한테 동성애는 되는데 근친은 왜 안되냐 하면 온갖 현학적인 용어 들어가며 그것과 그건 다르다고 장황하게 설명함근데 몇년이 지나고 아무리 생각해봐도 뭐가다른지 모르겠음,1
순위조작은 자세히는 모르겠고 음원차트 주작은 엑소 팬들이 열심히 스밍 돌리는데 뭔 이상한 놈이 1위 계속 먹길래 엑소팬들이 그 1위 먹는 놈 차트 상승수 까보니까 밤만되면 조오오온나 올라감 주작한 새끼 털고나니까 4개월 전에 갑자기 급상승해서 1위한 새끼도 주작으로 올렸댜는거 잡아냄ㅋㅋㅋㅋ,1
문색히 필리핀 안가노,1
하여간 방송국 새끼들 나도 욕했었는데 미안하네...,1
소속사가 개양아치였네 ㅋㅋㅋ,1
ㅋㅋ아니 할배가 유리하면 왜 나보고 자꾸 꺼지라함? 앜ㅋㅋㅋㅋ,1
거긴 지금 개중공애들도 많고 일단 홍어들이 모조리 이주해온 곳이라 위험해 청소년들도 최악이구,1
예랑 예랑 하길레 여자 이름인줄 알았더니 예비신랑이었던 거냐?니미...,1
잘생기면 이런일 안겪고 일사천리로 보지따먹고 집와도보지가 암말 안함,1
